name1,name2
patches/1461350158009469.png,batch_1_north_aligned/1461350158009469.png
patches/212107054530722.png,batch_1_north_aligned/212107054530722.png
patches/6708387242505111.png,batch_1_north_aligned/6708387242505111.png
patches/1013594542970109.png,batch_1_north_aligned/1013594542970109.png
patches/1040664927309467.png,batch_1_north_aligned/1040664927309467.png
patches/1459850078113862.png,batch_1_north_aligned/1459850078113862.png
patches/3400306363631708.png,batch_1_north_aligned/3400306363631708.png
patches/654587983361334.png,batch_1_north_aligned/654587983361334.png
patches/312524947766044.png,batch_1_north_aligned/312524947766044.png
patches/126577090464708.png,batch_1_north_aligned/126577090464708.png
patches/177214738658793.png,batch_1_north_aligned/177214738658793.png
patches/1013163380048030.png,batch_1_north_aligned/1013163380048030.png
patches/3554558441493593.png,batch_1_north_aligned/3554558441493593.png
patches/1355735448308818.png,batch_1_north_aligned/1355735448308818.png
patches/174518445437319.png,batch_1_north_aligned/174518445437319.png
patches/651961493491797.png,batch_1_north_aligned/651961493491797.png
patches/271567545545224.png,batch_1_north_aligned/271567545545224.png
patches/1036487207760358.png,batch_1_north_aligned/1036487207760358.png
patches/803219757852575.png,batch_1_north_aligned/803219757852575.png
patches/805769311059049.png,batch_1_north_aligned/805769311059049.png
patches/649825036723588.png,batch_1_north_aligned/649825036723588.png
patches/181353924687946.png,batch_1_north_aligned/181353924687946.png
patches/199716873046081.png,batch_1_north_aligned/199716873046081.png
patches/1185956118668148.png,batch_1_north_aligned/1185956118668148.png
patches/886017152643929.png,batch_1_north_aligned/886017152643929.png
patches/1020868502405795.png,batch_1_north_aligned/1020868502405795.png
patches/983979299317642.png,batch_1_north_aligned/983979299317642.png
patches/318292307190210.png,batch_1_north_aligned/318292307190210.png
patches/911108323320602.png,batch_1_north_aligned/911108323320602.png
patches/938876710527614.png,batch_1_north_aligned/938876710527614.png
patches/221382827502054.png,batch_1_north_aligned/221382827502054.png
patches/1465557720927981.png,batch_1_north_aligned/1465557720927981.png
patches/1203945373748562.png,batch_1_north_aligned/1203945373748562.png
patches/231579346337687.png,batch_1_north_aligned/231579346337687.png
patches/599554558829471.png,batch_1_north_aligned/599554558829471.png
patches/906666184075722.png,batch_1_north_aligned/906666184075722.png
patches/2064528670416112.png,batch_1_north_aligned/2064528670416112.png
patches/1000964141089948.png,batch_1_north_aligned/1000964141089948.png
patches/3342279846011572.png,batch_1_north_aligned/3342279846011572.png
patches/1225624028033652.png,batch_1_north_aligned/1225624028033652.png
patches/301629338883633.png,batch_1_north_aligned/301629338883633.png
patches/1658972754568598.png,batch_1_north_aligned/1658972754568598.png
patches/188527564189383.png,batch_1_north_aligned/188527564189383.png
patches/649317310392745.png,batch_1_north_aligned/649317310392745.png
patches/223545440554759.png,batch_1_north_aligned/223545440554759.png
patches/233381766140580.png,batch_1_north_aligned/233381766140580.png
patches/734832291730556.png,batch_1_north_aligned/734832291730556.png
patches/815139746509509.png,batch_1_north_aligned/815139746509509.png
patches/3534145846872772.png,batch_1_north_aligned/3534145846872772.png
patches/218979970560866.png,batch_1_north_aligned/218979970560866.png
patches/787996132827607.png,batch_1_north_aligned/787996132827607.png
patches/645374144159943.png,batch_1_north_aligned/645374144159943.png
patches/1243849566473133.png,batch_1_north_aligned/1243849566473133.png
patches/811437903681793.png,batch_1_north_aligned/811437903681793.png
patches/1305386663511745.png,batch_1_north_aligned/1305386663511745.png
patches/925082215219814.png,batch_1_north_aligned/925082215219814.png
patches/1854658571599158.png,batch_1_north_aligned/1854658571599158.png
patches/210269421980610.png,batch_1_north_aligned/210269421980610.png
patches/220183160426749.png,batch_1_north_aligned/220183160426749.png
patches/657483559146276.png,batch_1_north_aligned/657483559146276.png
patches/998068367999746.png,batch_1_north_aligned/998068367999746.png
patches/173531855534463.png,batch_1_north_aligned/173531855534463.png
patches/996993398318309.png,batch_1_north_aligned/996993398318309.png
patches/646584857356017.png,batch_1_north_aligned/646584857356017.png
patches/1661306530999367.png,batch_1_north_aligned/1661306530999367.png
patches/563561205750360.png,batch_1_north_aligned/563561205750360.png
patches/1323820591539896.png,batch_1_north_aligned/1323820591539896.png
patches/1137841666928508.png,batch_1_north_aligned/1137841666928508.png
patches/1038810830821034.png,batch_1_north_aligned/1038810830821034.png
patches/661185165442485.png,batch_1_north_aligned/661185165442485.png
patches/295473536280273.png,batch_1_north_aligned/295473536280273.png
patches/988921698795748.png,batch_1_north_aligned/988921698795748.png
patches/3556508617939166.png,batch_1_north_aligned/3556508617939166.png
patches/189513710450109.png,batch_1_north_aligned/189513710450109.png
patches/1203018657043079.png,batch_1_north_aligned/1203018657043079.png
patches/1242674296618918.png,batch_1_north_aligned/1242674296618918.png
patches/3516210135293293.png,batch_1_north_aligned/3516210135293293.png
patches/606967548194447.png,batch_1_north_aligned/606967548194447.png
patches/831557108310854.png,batch_1_north_aligned/831557108310854.png
