name1,name2
patches/652921643544270.png,batch_1_north_aligned/652921643544270.png
patches/1768698970249014.png,batch_1_north_aligned/1768698970249014.png
patches/996993398318309.png,batch_1_north_aligned/996993398318309.png
patches/312524947766044.png,batch_1_north_aligned/312524947766044.png
patches/897549274766061.png,batch_1_north_aligned/897549274766061.png
patches/558568612831411.png,batch_1_north_aligned/558568612831411.png
patches/3522084241453789.png,batch_1_north_aligned/3522084241453789.png
patches/935699674379695.png,batch_1_north_aligned/935699674379695.png
patches/201945786155234.png,batch_1_north_aligned/201945786155234.png
patches/657032579191375.png,batch_1_north_aligned/657032579191375.png
patches/584298530570276.png,batch_1_north_aligned/584298530570276.png
patches/3298960210322137.png,batch_1_north_aligned/3298960210322137.png
patches/1013808586698814.png,batch_1_north_aligned/1013808586698814.png
patches/1179506302688252.png,batch_1_north_aligned/1179506302688252.png
patches/181682144489697.png,batch_1_north_aligned/181682144489697.png
patches/1310930919728672.png,batch_1_north_aligned/1310930919728672.png
patches/685004729801941.png,batch_1_north_aligned/685004729801941.png
patches/259279333518883.png,batch_1_north_aligned/259279333518883.png
patches/619566033257891.png,batch_1_north_aligned/619566033257891.png
patches/283781274012169.png,batch_1_north_aligned/283781274012169.png
patches/1330257224236452.png,batch_1_north_aligned/1330257224236452.png
patches/2506988269460809.png,batch_1_north_aligned/2506988269460809.png
patches/566170248462018.png,batch_1_north_aligned/566170248462018.png
patches/707956771136535.png,batch_1_north_aligned/707956771136535.png
patches/294067716389088.png,batch_1_north_aligned/294067716389088.png
patches/273305792047493.png,batch_1_north_aligned/273305792047493.png
patches/234989955992585.png,batch_1_north_aligned/234989955992585.png
patches/1213719955998384.png,batch_1_north_aligned/1213719955998384.png
patches/623885196170248.png,batch_1_north_aligned/623885196170248.png
patches/133362872860189.png,batch_1_north_aligned/133362872860189.png
patches/229688716533056.png,batch_1_north_aligned/229688716533056.png
patches/1032355964796987.png,batch_1_north_aligned/1032355964796987.png
patches/1561804064282547.png,batch_1_north_aligned/1561804064282547.png
patches/385535683757916.png,batch_1_north_aligned/385535683757916.png
patches/1309723926586095.png,batch_1_north_aligned/1309723926586095.png
patches/988921698795748.png,batch_1_north_aligned/988921698795748.png
patches/172026465848850.png,batch_1_north_aligned/172026465848850.png
patches/1443468613141640.png,batch_1_north_aligned/1443468613141640.png
patches/261675426471931.png,batch_1_north_aligned/261675426471931.png
patches/133774193036070.png,batch_1_north_aligned/133774193036070.png
patches/620212793543287.png,batch_1_north_aligned/620212793543287.png
patches/642365884177783.png,batch_1_north_aligned/642365884177783.png
patches/239741768831683.png,batch_1_north_aligned/239741768831683.png
patches/597456132182023.png,batch_1_north_aligned/597456132182023.png
patches/998068367999746.png,batch_1_north_aligned/998068367999746.png
patches/964910417884932.png,batch_1_north_aligned/964910417884932.png
patches/277949344760691.png,batch_1_north_aligned/277949344760691.png
patches/830157135022884.png,batch_1_north_aligned/830157135022884.png
patches/247522584681456.png,batch_1_north_aligned/247522584681456.png
patches/963163288339221.png,batch_1_north_aligned/963163288339221.png
patches/1305386663511745.png,batch_1_north_aligned/1305386663511745.png
patches/519158746734301.png,batch_1_north_aligned/519158746734301.png
patches/1212953262790409.png,batch_1_north_aligned/1212953262790409.png
patches/840003350645745.png,batch_1_north_aligned/840003350645745.png
patches/768985428043700.png,batch_1_north_aligned/768985428043700.png
patches/680120850221995.png,batch_1_north_aligned/680120850221995.png
patches/257515676969536.png,batch_1_north_aligned/257515676969536.png
patches/577952691078328.png,batch_1_north_aligned/577952691078328.png
patches/184293027673421.png,batch_1_north_aligned/184293027673421.png
patches/6184840318278607.png,batch_1_north_aligned/6184840318278607.png
patches/1225624028033652.png,batch_1_north_aligned/1225624028033652.png
patches/23974899945430516.png,batch_1_north_aligned/23974899945430516.png
patches/809885027415553.png,batch_1_north_aligned/809885027415553.png
patches/3285715915090700.png,batch_1_north_aligned/3285715915090700.png
patches/175107355370361.png,batch_1_north_aligned/175107355370361.png
patches/1328877077972148.png,batch_1_north_aligned/1328877077972148.png
patches/805769311059049.png,batch_1_north_aligned/805769311059049.png
patches/1274440433132530.png,batch_1_north_aligned/1274440433132530.png
patches/793512392184381.png,batch_1_north_aligned/793512392184381.png
patches/684160823164349.png,batch_1_north_aligned/684160823164349.png
patches/632086778857343.png,batch_1_north_aligned/632086778857343.png
patches/920959148967673.png,batch_1_north_aligned/920959148967673.png
patches/458763336400910.png,batch_1_north_aligned/458763336400910.png
patches/1498331430700685.png,batch_1_north_aligned/1498331430700685.png
patches/128235496805048.png,batch_1_north_aligned/128235496805048.png
patches/1116847812275427.png,batch_1_north_aligned/1116847812275427.png
patches/688744133264071.png,batch_1_north_aligned/688744133264071.png
patches/1425221141597451.png,batch_1_north_aligned/1425221141597451.png
patches/822220136000965.png,batch_1_north_aligned/822220136000965.png
patches/494167632884665.png,batch_1_north_aligned/494167632884665.png
patches/148545167742800.png,batch_1_north_aligned/148545167742800.png
patches/1636967026778909.png,batch_1_north_aligned/1636967026778909.png
patches/669612791657976.png,batch_1_north_aligned/669612791657976.png
patches/742105427713958.png,batch_1_north_aligned/742105427713958.png
patches/1503095320496030.png,batch_1_north_aligned/1503095320496030.png
patches/1379692299279748.png,batch_1_north_aligned/1379692299279748.png
patches/3383917318541850.png,batch_1_north_aligned/3383917318541850.png
patches/186971643940613.png,batch_1_north_aligned/186971643940613.png
patches/1272042936778852.png,batch_1_north_aligned/1272042936778852.png
patches/279578807960989.png,batch_1_north_aligned/279578807960989.png
patches/6367877519967488.png,batch_1_north_aligned/6367877519967488.png
patches/233381766140580.png,batch_1_north_aligned/233381766140580.png
patches/887072135652584.png,batch_1_north_aligned/887072135652584.png
patches/983710899479601.png,batch_1_north_aligned/983710899479601.png
patches/1502019600625017.png,batch_1_north_aligned/1502019600625017.png
patches/964338884782418.png,batch_1_north_aligned/964338884782418.png
patches/239321342214694.png,batch_1_north_aligned/239321342214694.png
patches/818173859905954.png,batch_1_north_aligned/818173859905954.png
patches/3297389727191016.png,batch_1_north_aligned/3297389727191016.png
patches/3157241714576774.png,batch_1_north_aligned/3157241714576774.png
patches/960842931803992.png,batch_1_north_aligned/960842931803992.png
patches/949516083005560.png,batch_1_north_aligned/949516083005560.png
patches/840052091080753.png,batch_1_north_aligned/840052091080753.png
patches/2064528670416112.png,batch_1_north_aligned/2064528670416112.png
patches/1412485186259229.png,batch_1_north_aligned/1412485186259229.png
patches/3609692142688312.png,batch_1_north_aligned/3609692142688312.png
patches/811437903681793.png,batch_1_north_aligned/811437903681793.png
patches/931549534508342.png,batch_1_north_aligned/931549534508342.png
patches/5720425011391116.png,batch_1_north_aligned/5720425011391116.png
patches/715721430323621.png,batch_1_north_aligned/715721430323621.png
patches/1244435862867039.png,batch_1_north_aligned/1244435862867039.png
patches/713402653489008.png,batch_1_north_aligned/713402653489008.png
